fuzzer,domain-name,dns-a,dns-aaaa,dns-mx,dns-ns,geoip-country,whois-created,whois-updated,ssdeep-score
Homoglyph,xn--bnparibs-r6a829g.com,,,,,,,,
Homoglyph,xn--bnarias-5rd719aa.com,,,,,,,,
Homoglyph,xn--bnribs-xtad768ea.com,,,,,,,,
Homoglyph,xn--bnribs-jzaa78xda.com,,,,,,,,
Homoglyph,xn--ibnpparibas-cdi.com,,,,,,,,
Homoglyph,xn--ibnariibas-2via.com,,,,,,,,
Homoglyph,xn--bnppar1bs-7yh.com,,,,,,,,
Homoglyph,xn--dnpparibs-776d.com,,,,,,,,
Homoglyph,xn--bnppariibas-tqg.com,,,,,,,,
Homoglyph,xn--bnpariibas-xeb.com,,,,,,,,
Homoglyph,xn--nparias-8cc547cga.com,,,,,,,,
Homoglyph,xn--bnpprbs-8wac24e.com,,,,,,,,
Homoglyph,xn--nppribas-c0a077a.com,,,,,,,,
Homoglyph,xn--nppariibas-9qi.com,,,,,,,,
Homoglyph,xn--bnppribas-tzc307a.com,,,,,,,,
Homoglyph,xn--bnppibs-8wac185f.com,,,,,,,,
Homoglyph,xn--ibnppribas-d2d.com,,,,,,,,
Homoglyph,xn--bnpariba-psg9446h.com,,,,,,,,
Homoglyph,xn--ibnparibas-n4c.com,,,,,,,,
Homoglyph,xn--ibnariibas-m4ca.com,,,,,,,,
Homoglyph,xn--bnpprids-27ad.com,,,,,,,,
Homoglyph,xn--bnariba-8cca937d.com,,,,,,,,
Homoglyph,xn--bnppabas-xkb334a.com,,,,,,,,
Homoglyph,xn--bnppriba-3za8569b.com,,,,,,,,
Homoglyph,xn--npparias-j7d781b.com,,,,,,,,
Homoglyph,xn--dnpparida-t9h.com,,,,,,,,
Homoglyph,xn--npprias-10c63hga.com,,,,,,,,
Homoglyph,xn--dnppaibas-ufe.com,,,,,,,,
Homoglyph,xn--bppribs-3jb95rda.com,,,,,,,,
Homoglyph,xn--nppribs-gmg6871dda.com,,,,,,,,
Homoglyph,xn--bnparbas-xkb122e.com,,,,,,,,
Homoglyph,xn--bnarbas-bza077ea.com,,,,,,,,
Homoglyph,xn--bnpparids-x1a.com,,,,,,,,
Homoglyph,xn--bnparbas-keg67172b.com,,,,,,,,
Homoglyph,xn--bmparibas-ivc.com,,,,,,,,
Homoglyph,xn--npparis-bxa217ega.com,,,,,,,,
Homoglyph,xn--bnpribas-4dd367b.com,,,,,,,,
Homoglyph,xn--bnppibs-obdc18b.com,,,,,,,,
Homoglyph,xn--npparias-dpdg03s.com,,,,,,,,
Homoglyph,xn--bnpprbas-9pc56m.com,,,,,,,,
Homoglyph,xn--npparibs-1od671c.com,,,,,,,,
Homoglyph,xn--mpparibas-pne.com,,,,,,,,
Homoglyph,xn--dnpparids-776d.com,,,,,,,,
Homoglyph,xn--nppris-duac040bga.com,,,,,,,,
Homoglyph,xn--bnpprbs-yeb26tda.com,,,,,,,,
Homoglyph,xn--bnpprbas-y2a232a.com,,,,,,,,
Homoglyph,xn--bnpribas-c0a3w.com,,,,,,,,
Homoglyph,xn--bnppriibas-2qi.com,,,,,,,,
Homoglyph,xn--bnppribs-d0ad262d.com,,,,,,,,
Homoglyph,xn--bnppaibs-1od18b.com,,,,,,,,
Homoglyph,xn--lbnppribs-41ad.com,,,,,,,,
Homoglyph,xn--nparias-0bdf077a.com,,,,,,,,
Homoglyph,xn--bnariibas-c2ga.com,,,,,,,,
Homoglyph,xn--bnpparib-86g48a.com,,,,,,,,
Homoglyph,xn--dnpparibs-xzc.com,,,,,,,,
Homoglyph,xn--bnpprib-5fgd48a.com,,,,,,,,
Homoglyph,xn--bnpparba-z2a6459b.com,,,,,,,,
Homoglyph,xn--bnparlbas-2ih.com,,,,,,,,
Homoglyph,xn--bnpariba-jeg0007h.com,,,,,,,,
Homoglyph,xn--bnppribs-yodd15sha.com,,,,,,,,
Homoglyph,xn--bnpprlbs-d0ad.com,,,,,,,,
Homoglyph,xn--bnpparbs-fza21f.com,,,,,,,,
Homoglyph,xn--bnppris-hxac374b.com,,,,,,,,
Homoglyph,xn--bnppibs-ugg7002dda.com,,,,,,,,
Homoglyph,xn--baribas-3jb099da.com,,,,,,,,
Homoglyph,xn--bnarias-rjga7j.com,,,,,,,,
Homoglyph,xn--bnppribs-3zad662dha.com,,,,,,,,
Homoglyph,xn--bnpprilbs-81de.com,,,,,,,,
Homoglyph,xn--bnpribas-emc4m.com,,,,,,,,
Homoglyph,xn--npparia-0rdg555b.com,,,,,,,,
Homoglyph,xn--bnpprbs-obdc217a.com,,,,,,,,
Homoglyph,xn--bnppribas-e2a292dha.com,,,,,,,,
Homoglyph,xn--bpparbas-ppb804d.com,,,,,,,,
Homoglyph,xn--bnarbas-6gc727ca.com,,,,,,,,
Homoglyph,xn--bnpribs-jwad9z.com,,,,,,,,
Homoglyph,xn--bnppariibs-c5a.com,,,,,,,,
